method,subject_id,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,runtime_seconds,num_net_evals,heldout_kspace_err_allcoef,ssim_fullfov,nrmse_fullfov,psnr_fullfov,brain_fraction
comp2_merge,2022101103,0.13783108441437839,26.110265024593144,0.7215794349083477,0.33193238576253253,0.8692481319109598,14.262148062388102,100.0,0.4839787185192108,0.43151123230061544,0.34042076275653743,22.666599800589584,0.2777506510416667
comp2_merge,2022101201,0.14204414378080857,25.50710680155251,0.7300472769126775,0.3062369028727214,0.8618541757265726,14.56059741973877,100.0,0.45157519976298016,0.4031424859351655,0.33377775541910215,22.863102242659284,0.260162353515625
comp2_merge,2022101204,0.15045601709281703,26.010431320991632,0.7251097353946925,0.3016669948895772,0.804108182589213,14.291444301605225,100.0,0.43443532784779865,0.4344834292631849,0.31912966941937215,23.835764566913628,0.2785237630208333
comp2_merge,2022101301,0.15242083020266023,25.599862255976337,0.6991385116348048,0.3186319768428802,0.8334169189135233,14.535998503367106,100.0,0.4668565094470978,0.4120225047574327,0.34423484978139857,22.737018916833517,0.2718658447265625
comp2_merge,2022101302,0.17825110227478216,23.34073799158932,0.6898364115692394,0.31952742735544837,0.8453400135040283,14.288109540939331,100.0,0.47020724415779114,0.40701686281235633,0.35352721479801424,21.869583806280968,0.22681172688802084
comp2_merge,2022101303,0.13085468314332308,25.60409377479135,0.8461353584254877,0.29457854231198627,0.8005619446436564,14.609680811564127,100.0,0.42753605047861726,0.4476234453365209,0.3078615947317074,23.94282376054559,0.07523600260416667
comp2_merge,2022112702,0.1470850387669875,25.702829669724085,0.6949379564127182,0.3013187050819397,0.8397816816965739,14.265454451243082,100.0,0.4472605089346568,0.39579507095798344,0.3384397780198049,23.09860160553912,0.24625651041666666
comp2_merge,2022112704,0.14054595488271057,26.989916971360188,0.7464507454188576,0.3112391034762065,0.838068683942159,14.543247699737549,100.0,0.4533969263235728,0.45135702709527087,0.3201928621803188,24.131978942630496,0.26214599609375
comp2_merge,2022120401,0.14704735407347666,26.0661041668324,0.7108098953406393,0.31391924619674677,0.8678009510040283,14.282956600189209,100.0,0.46648623545964557,0.43521978070917666,0.33136327959239453,23.240868812808248,0.2919209798177083
comp2_merge,2022120402,0.1484532845073428,25.158541584240794,0.6658310577612603,0.31699418028195697,0.8560914198557535,14.51192339261373,100.0,0.47128042578697205,0.3997112634397804,0.3468451208385244,22.245898282544967,0.24783833821614584
comp2_merge,2022120403,0.15797132183773024,25.177600816790413,0.6824233922627138,0.30011244614919025,0.8539380431175232,14.280548731486002,100.0,0.45023760199546814,0.41397443214944585,0.33072855795355377,22.993702578596213,0.2789764404296875
comp2_merge,2022120404,0.14251438044233242,26.352922494662284,0.701966209271006,0.30133230487505597,0.8737953702608744,14.632126013437906,100.0,0.45475929975509644,0.4360214504924949,0.32265599839905473,23.62756965883857,0.25665283203125
comp2_merge,2022120406,0.15889811200884899,24.37514535879826,0.6780684788805221,0.31000593304634094,0.8658043344815572,14.274170398712158,100.0,0.46326009432474774,0.4412771354823947,0.3277854107705573,23.075177136644893,0.2366943359375
comp2_merge,2022120407,0.14391475745331,25.998697697297803,0.7036376532684274,0.3069385786851247,0.8195435404777527,14.526727994283041,100.0,0.45025776823361713,0.4368290602534315,0.32195458353821915,23.350819650932653,0.2529856363932292
comp2_merge,2022120408,0.13285555602270774,26.15791136657504,0.7254127176830809,0.3003767530123393,0.8223947286605835,14.27964440981547,100.0,0.44553951422373456,0.4660407594909213,0.3055046529392544,23.059723072602115,0.24932861328125
comp2_merge,2022120409,0.12985081053126643,27.149653184027347,0.717946986070262,0.3122304677963257,0.8367729584376017,14.533904075622559,100.0,0.4521670738855998,0.4193206939493348,0.3277398979201876,23.308465306191696,0.2844441731770833
comp2_merge,2022121701,0.15338872351249835,24.0174739596422,0.6628324671404192,0.31921643018722534,0.8552067875862122,14.263165394465128,100.0,0.47317931056022644,0.4255182999983958,0.33849470199926895,22.4360162614384,0.20310465494791666
comp2_merge,2022121702,0.16325134026813745,24.329180461282736,0.6668631866605895,0.3064728279908498,0.8556726773579916,14.537174463272095,100.0,0.4473724365234375,0.4725965793699554,0.30463651433308625,23.086902228259564,0.2684733072916667
comp2_merge,2022121703,0.1636317049619984,24.244120701758447,0.6665014515913049,0.3071167270342509,0.837402323881785,14.280738592147827,100.0,0.45738232135772705,0.4428000668092005,0.32225555810622086,22.457138860037492,0.261993408203125
comp2_merge,2022121705,0.1627224891552434,25.198889542916074,0.7162825120837603,0.30513882637023926,0.8643929958343506,14.53879968325297,100.0,0.4504329065481822,0.4749606958183001,0.31134407261482117,23.665153796770998,0.2730356852213542
comp2_merge,2022121706,0.14531356390297906,26.2705746906577,0.6915963521914309,0.3139467040697733,0.864079753557841,14.381882826487223,100.0,0.45922089616457623,0.44135307021119363,0.3244640184276179,23.420479539547348,0.2921651204427083
comp2_merge,2022121707,0.13458782185052653,26.504394837062467,0.739862558759205,0.34245503942171734,0.8680409590403239,14.53719695409139,100.0,0.49909143646558124,0.37697790686491367,0.377598431880311,22.238881726981504,0.2518463134765625
comp2_merge,2022121708,0.16176187497941383,24.615128620133078,0.6618903340969374,0.34160227576891583,0.8785212238629659,14.26336407661438,100.0,0.4934694667657216,0.43493121640915505,0.3506200359238161,22.304191589721913,0.1886749267578125
dup2_ft,2022101101,0.1614825660270102,24.335587632078177,0.6580918932502557,0.2632276713848114,0.8618933359781901,14.765127897262573,100.0,0.4717021882534027,0.40025543163790606,0.3437829709328291,22.31958642136523,0.253021240234375
dup2_ft,2022101102,0.1662890022987127,23.89764723175598,0.6791074841152586,0.24345060189565015,0.8562993407249451,15.089758714040121,100.0,0.45541690786679584,0.44682136778996345,0.3212046597266745,23.122130484222595,0.290924072265625
dup2_ft,2022101103,0.15050003066489834,25.348375803726466,0.692238230541709,0.26845986644426983,0.8692970673243204,14.86799987157186,100.0,0.48652003208796185,0.4118893519024109,0.3479334744021032,22.47698596550391,0.2777506510416667
dup2_ft,2022101201,0.1582789780154236,24.55396436060586,0.6951603275367254,0.2445736428101857,0.8748679955800375,15.206424474716187,100.0,0.4566417634487152,0.3850895078242895,0.3420338670903233,22.649574331072444,0.260162353515625
dup2_ft,2022101204,0.15545673600400503,25.721631477229632,0.7121759792015667,0.24798704187075296,0.8060503602027893,14.75719165802002,100.0,0.4371902147928874,0.42630544777940926,0.32325882476576334,23.72437829642985,0.2785237630208333
dup2_ft,2022101301,0.15919808342587308,25.245877873662337,0.6796031768038767,0.2674681941668193,0.8492647608121237,15.09972882270813,100.0,0.469373881816864,0.4012639535734956,0.34954169397588813,22.606296508562334,0.2718658447265625
dup2_ft,2022101302,0.18810526005011205,22.868972088013493,0.6543755152071736,0.268451581398646,0.8495981295903524,14.853883504867554,100.0,0.4753803312778473,0.3958490210270514,0.3570849865797405,21.783527697946198,0.22681172688802084
dup2_ft,2022101303,0.14565756001428942,24.68957564051566,0.8145891138988661,0.24109556774298346,0.8183529178301493,15.146793762842814,100.0,0.43506482243537903,0.4331499727812956,0.3175007472188692,23.675505309778956,0.07523600260416667
dup2_ft,2022112702,0.1598691330720106,24.986142499308965,0.6468646532213661,0.2514853775501251,0.8445872664451599,15.346464077631632,100.0,0.4534585177898407,0.3768980142415422,0.3462927388350967,22.89887493072779,0.24625651041666666
dup2_ft,2022112704,0.15254046211575165,26.278050942403883,0.7193504190113584,0.2550490548213323,0.8480686545372009,15.339425881703695,100.0,0.4563134908676147,0.43406406311592405,0.3267088535139494,23.95692676140965,0.26214599609375
dup2_ft,2022120401,0.15962462435001615,25.36075470066764,0.6754851115385447,0.2619771361351013,0.8794933358828226,14.846973657608034,100.0,0.4705352584520976,0.42014870529240333,0.33791223683865246,23.069925761792234,0.2919209798177083
dup2_ft,2022120402,0.17575697664936932,23.70268131535074,0.5931975955525822,0.2590137819449107,0.8648518323898315,14.998311201731363,100.0,0.47926585872968036,0.3717344482054621,0.3587002353688849,21.95385404605886,0.24783833821614584
dup2_ft,2022120403,0.17408490368567717,24.355292355972527,0.6220908144171355,0.25396243731180823,0.8625362912813822,14.937333901723227,100.0,0.4570930103460948,0.39792730526696957,0.3365922019003486,22.84025979273967,0.2789764404296875
dup2_ft,2022120404,0.16124607901094476,25.27616153491301,0.646500269688365,0.2545086940129598,0.8827777902285258,15.040233373641968,100.0,0.4617210030555725,0.4105469122339153,0.33325095284624834,23.346360124472458,0.25665283203125
dup2_ft,2022120406,0.17807021891379882,23.388330256514298,0.627598200215409,0.2567387521266937,0.8826173543930054,14.935426155726114,100.0,0.47022394339243573,0.42254407160214846,0.3374489002604422,22.82404320609356,0.2366943359375
dup2_ft,2022120407,0.1633719137349717,24.896036700925787,0.6489959013571528,0.25178687274456024,0.8406282663345337,15.099920431772867,100.0,0.4558597207069397,0.41663911040098617,0.33055835092048097,23.11938219255623,0.2529856363932292
dup2_ft,2022120408,0.15603870135753825,24.7703664031153,0.6666004471725707,0.24793391426404318,0.8339881300926208,14.988670269648233,100.0,0.4519290626049042,0.4357526777791183,0.318439481292951,22.699536671032153,0.24932861328125
dup2_ft,2022120409,0.15037155534399108,25.871779118055183,0.659845835591251,0.25667018194993335,0.8381815552711487,15.382793188095093,100.0,0.45809157689412433,0.3992882353225134,0.3353469950785186,23.108084421708018,0.2844441731770833
dup2_ft,2022121701,0.16118979248515172,23.586218148031907,0.6407222407517844,0.26571822166442866,0.8727543751398722,15.309680700302124,100.0,0.47504475712776184,0.4143439133609898,0.343557909490406,22.30478175940074,0.20310465494791666
dup2_ft,2022121702,0.17173097150169367,23.888391965936275,0.6417444946850156,0.24310822784900665,0.8610775073369344,15.339058558146158,100.0,0.4504968424638112,0.45188208023367266,0.3137946053953043,22.826399991134394,0.2684733072916667
dup2_ft,2022121703,0.1806461288068957,23.38089096951063,0.610871410331031,0.25509562095006305,0.8417205413182577,15.039633830388388,100.0,0.4634123245875041,0.41219824043126346,0.33330121119257433,22.165515588533243,0.261993408203125
dup2_ft,2022121705,0.19159751244830006,23.83594823286272,0.6391690456770375,0.24528820315996802,0.8541332284609476,15.102858225504557,100.0,0.4614629050095876,0.4359512398968899,0.3305203990587301,23.15864149378085,0.2730356852213542
dup2_ft,2022121706,0.1691756151475635,24.95295144326208,0.6310771652864905,0.24689429004987073,0.8783033887545267,14.861485640207926,100.0,0.46762638290723163,0.4094171149277413,0.33781058300124805,23.07054346010071,0.2921651204427083
