method,subject_id,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,runtime_seconds,num_net_evals,heldout_kspace_err_allcoef,ssim_fullfov,nrmse_fullfov,psnr_fullfov,brain_fraction
M14,2022121703,0.16373405576534097,24.24220948679994,0.6675474502338207,0.2557886888583501,0.8370892405509949,14.350627263387045,100.0,0.456856628259023,0.43634242593937805,0.3243832848829556,22.400210718982965,0.261993408203125
M14,2022121705,0.16327559187294166,25.170474543787957,0.7104100278762365,0.2535346746444702,0.8644941250483195,14.61916414896647,100.0,0.4507065216700236,0.4677619814591553,0.313548310317062,23.604731192506975,0.2730356852213542
M14,2022121706,0.14456107297968546,26.31737253917531,0.6950689579374507,0.2589857280254364,0.864646852016449,14.34991725285848,100.0,0.4595472514629364,0.441420924881756,0.32447863150672623,23.420437893315043,0.2921651204427083
M14,2022121707,0.13607783848530638,26.409647289553465,0.7349178612063181,0.285562922557195,0.8700016736984253,14.61305546760559,100.0,0.5002624094486237,0.37819540393039414,0.37651135908107086,22.263813001170472,0.2518463134765625
M14,2022121708,0.16101894523895566,24.653421833426886,0.6610168943137158,0.2827278971672058,0.8797665039698283,14.344870646794638,100.0,0.4935874442259471,0.43643700194467394,0.3491645594311681,22.338665365127536,0.1886749267578125
M15,2022101101,0.144090412545515,25.33268644949294,0.7113306501759923,0.3115466932455699,0.8510488470395406,14.145915428797403,100.0,0.4652219414710998,0.41980378214063946,0.3367376247385176,22.501919296790636,0.253021240234375
M15,2022101102,0.1617067118355671,24.136970633686776,0.6906419258746513,0.29735315839449566,0.8465684851010641,14.468696196873983,100.0,0.4523533085982005,0.4530776159542307,0.318243035306925,23.20444118476387,0.290924072265625
M15,2022101103,0.13783108441437839,26.110265024593144,0.7215794349083477,0.33193238576253253,0.8692481319109598,14.262148062388102,100.0,0.4839787185192108,0.43151123230061544,0.34042076275653743,22.666599800589584,0.2777506510416667
M15,2022101201,0.14204414378080857,25.50710680155251,0.7300472769126775,0.3062369028727214,0.8618541757265726,14.56059741973877,100.0,0.45157519976298016,0.4031424859351655,0.33377775541910215,22.863102242659284,0.260162353515625
M15,2022101204,0.15045601709281703,26.010431320991632,0.7251097353946925,0.3016669948895772,0.804108182589213,14.291444301605225,100.0,0.43443532784779865,0.4344834292631849,0.31912966941937215,23.835764566913628,0.2785237630208333
M15,2022101301,0.15242083020266023,25.599862255976337,0.6991385116348048,0.3186319768428802,0.8334169189135233,14.535998503367106,100.0,0.4668565094470978,0.4120225047574327,0.34423484978139857,22.737018916833517,0.2718658447265625
M15,2022101302,0.17825110227478216,23.34073799158932,0.6898364115692394,0.31952742735544837,0.8453400135040283,14.288109540939331,100.0,0.47020724415779114,0.40701686281235633,0.35352721479801424,21.869583806280968,0.22681172688802084
