method,condition,subject_id,slice_id,seed,num_steps,l_ss,likelihood_type,lambda,runtime_seconds,num_net_evals,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,nrmse_fullfov,psnr_fullfov,ssim_fullfov,brain_fraction,heldout_kspace_err_allcoef
M0,merge_fixed,2022101301,8,0,0,,,,0.01032114028930664,0,0.23294443105337115,22.25710759975803,0.5461430010145669,0.19239288568496704,0.9820094704627991,0.3901958953766866,22.052579910499887,0.36927550138994436,0.269775390625,0.5420952439308167
M0,merge_fixed,2022101301,9,0,0,,,,0.009087324142456055,0,0.21891531389042693,21.974067507420557,0.5149019623661962,0.18574738502502441,0.9831077456474304,0.39022403665965427,21.141140125433957,0.32890143305062514,0.272857666015625,0.5336305499076843
M0,merge_fixed,2022101301,10,0,0,,,,0.010350465774536133,0,0.21522385631833285,22.737000262487882,0.5134816247042789,0.19018106162548065,0.9859545826911926,0.38730584355208,21.81437544372917,0.3382394616221271,0.2729644775390625,0.5290565490722656
M0,merge_fixed,2022101302,8,0,0,,,,0.009446382522583008,0,0.24911761483734574,20.582895251901444,0.4858194369800377,0.18422608077526093,0.9878925085067749,0.3856049157838411,21.288414274097775,0.3508641149069714,0.1457672119140625,0.5444371104240417
M0,merge_fixed,2022101302,9,0,0,,,,0.010278940200805664,0,0.2378175915356419,20.16716693167806,0.5114465947536194,0.19233807921409607,0.9814314842224121,0.38866553072600474,20.583496920668214,0.31291944195954663,0.2483062744140625,0.5229622721672058
M0,merge_fixed,2022101302,10,0,0,,,,0.009795427322387695,0,0.2263121847631614,21.768182833365778,0.5203963328503525,0.18729762732982635,0.9912044405937195,0.3675995103704327,21.81953962808697,0.37653325929177833,0.2863616943359375,0.5298577547073364
M0,merge_fixed,2022101303,8,0,0,,,,0.012845993041992188,0,0.28551299598767577,18.649994096828408,0.4970719437222235,0.1556723415851593,0.9859749674797058,0.39098774735014685,22.001096845383405,0.32368140783214705,0.0517425537109375,0.5119933485984802
M0,merge_fixed,2022101303,9,0,0,,,,0.01249074935913086,0,0.2396560562025096,20.85798208878362,0.5818670761873148,0.18499687314033508,0.969738245010376,0.38107382843130955,21.967776119155225,0.3368416067447638,0.0641937255859375,0.5018975734710693
M0,merge_fixed,2022101303,10,0,0,,,,0.012312889099121094,0,0.269016425969395,19.005964627761912,0.5082048713133793,0.17129845917224884,0.9845473766326904,0.3955247534981352,21.75344887138158,0.33670481879446157,0.109771728515625,0.5204353332519531
M0,merge_fixed,2022112702,8,0,0,,,,0.011045455932617188,0,0.21974061037562123,22.674386238752287,0.5388468129888779,0.1809634417295456,0.981340229511261,0.38135872727695513,22.390241801776835,0.35811896004260185,0.2598114013671875,0.5159500241279602
M0,merge_fixed,2022112702,9,0,0,,,,0.012044906616210938,0,0.20275820472026065,22.722283771322978,0.510683178079927,0.17995357513427734,0.9890251755714417,0.38818936589148173,21.637146022194315,0.3222621480209373,0.2509307861328125,0.5172919631004333
M0,merge_fixed,2022112702,10,0,0,,,,0.011778831481933594,0,0.2201558020260177,21.919335506139642,0.46643822283889114,0.15556469559669495,0.9901975989341736,0.38844937098868565,21.840010354044836,0.31914907839302675,0.22802734375,0.5148808360099792
